x,y
-95315,-256106.65
45336,125057.56
72713,199249.23
-49073,-130790.83
-88769,-238366.99
-71695,-192096.45
82377,225438.67
-64162,-171682.02
-54631,-145853.01
12253,35402.63
-44819,-119262.49
-4484,-9954.64
-8293,-20277.03
-99313,-266941.23
32108,89209.68
-69751,-186828.21
-72392,-193985.32
78209,214143.39
-65253,-174638.63
35805,99228.55
95480,260947.8
-29753,-78433.63
69259,189888.89
-31122,-82143.62
-32895,-86948.45
53113,146133.23
24328,68125.88
49967,137607.57
55342,152173.82
-30637,-80829.27
14271,40871.41
-61699,-165007.29
20346,57334.66
-38408,-101888.68
-46694,-124343.74
3589,11923.19
76524,209577.04
-66863,-179001.73
-96820,-260185.2
-69571,-186340.41
-76311,-204605.81
16040,45665.4
66905,183509.55
-75310,-201893.1
-65332,-174852.72
-75687,-202914.77
57934,159198.14
-5931,-13876.01
66865,183401.15
-37773,-100167.83
24437,68421.27
9929,29104.59
-65861,-176286.31
99632,272199.72
-22614,-59086.94
20686,58256.06
10813,31500.23
51638,142135.98
87554,239468.34
-48821,-130107.91
-20299,-52813.29
80898,221430.58
71715,196544.65
77350,211815.5
-76910,-206229.1
53800,147995.0
97722,267023.62
99512,271874.52
59740,164092.4
-61376,-164131.96
66755,183103.05
-50449,-134519.79
10785,31424.35
-65811,-176150.81
4769,15120.99
-22042,-57536.82
-5622,-13038.62
-12299,-31133.29
-88527,-237711.17
-92858,-249448.18
-49474,-131877.54
29018,80835.78
-80398,-215681.58
-63459,-169776.89
-27136,-71341.56
42653,117786.63
5368,16744.28
23941,67077.11
24153,67651.63
96416,263484.36
-51010,-136040.1
17052,48407.92
6052,18597.92
59421,163227.91
86015,235297.65
63261,173634.31
-81611,-218968.81
-40372,-107211.12
61836,169772.56
-88924,-238787.04
-15620,-40133.2
-36354,-96322.34
-23396,-61206.16
57098,156932.58
66155,181477.05
78735,215568.85
39226,108499.46
89215,243969.65
-15514,-39845.94
46587,128447.77
86709,237178.39
78961,216181.31
23427,65684.17
-11219,-28206.49
30832,85751.72
28297,78881.87
64007,175655.97
-60262,-161113.02
92667,253324.57
-65738,-175952.98
-11329,-28504.59
74397,203812.87
43313,119575.23
-66583,-178242.93
-94934,-255074.14
87353,238923.63
19558,55199.18
-53824,-143666.04
-1939,-3057.69
38183,105672.93
17064,48440.44
34065,94513.15
-87038,-233675.98
-81330,-218207.3
-48833,-130140.43
21602,60738.42
20677,58231.67
54256,149230.76
92178,251999.38
98943,270332.53
44632,123149.72
-58751,-157018.21
50587,139287.77
10565,30828.15
-19289,-50076.19
39463,109141.73
45010,124174.1
95395,260717.45
79921,218782.91
-49861,-132926.31
-98700,-265280.0
-13451,-34255.21
-4066,-8821.86
-1060,-675.6
81552,223202.92
93362,255208.02
30703,85402.13
-69609,-186443.39
-64516,-172641.36
-6125,-14401.75
67472,185046.12
85451,233769.21
-62042,-165936.82
-9340,-23114.4
11788,34142.48
-16492,-42496.32
-56427,-150720.17
-55520,-148262.2
-8697,-21371.87
46898,129290.58
-55844,-149140.24
-78873,-211548.83
-18672,-48404.12
-41402,-110002.42
16601,47185.71
-73290,-196418.9
62747,172241.37
-17868,-46225.28
-7581,-18347.51
30040,83605.4
9855,28904.05
4934,15568.14
86826,237495.46
8688,25741.48
8486,25194.06
-88842,-238564.82
33693,93505.03
99125,270825.75
4285,13809.35
24890,69648.9
1388,5958.48
-4736,-10637.56
-14483,-37051.93
77031,210951.01
-22823,-59653.33
-24365,-63832.15
27791,77510.61
-29345,-77327.95
31127,86551.17
-35965,-95268.15
-19340,-50214.4
-28275,-74428.25
77564,212395.44
50932,140222.72
-59131,-158048.01
-61352,-164066.92
-15084,-38680.64
-72245,-193586.95
-82216,-220608.36
-97602,-262304.42
61855,169824.05
75516,206845.36
76457,209395.47
-8647,-21236.37
41487,114626.77
-78610,-210836.1
-32256,-85216.76
-36420,-96501.2
-31835,-84075.85
-74934,-200874.14
29378,81811.38
98993,270468.03
-37711,-99999.81
18561,52497.31
70797,194056.87
-24640,-64577.4
10494,30635.74
78325,214457.75
98716,269717.36
-56393,-150628.03
-80417,-215733.07
18591,52578.61
46041,126968.11
-57695,-154156.45
43043,118843.53
-92471,-248399.41
41079,113521.09
-50265,-134021.15
-90920,-244196.2
42604,117653.84
67780,185880.8
12236,35356.56
44244,122098.24
-19012,-49325.52
-56564,-151091.44
-67611,-181028.81
-87442,-234770.82
72760,199376.6
-55530,-148289.3
-59658,-159476.18
-95348,-256196.08
-52823,-140953.33
-60999,-163110.29
-62095,-166080.45
-98934,-265914.14
-56822,-151790.62
-12720,-32274.2
28287,78854.77
-92084,-247350.64
-78877,-211559.67
34961,96941.31
-15312,-39298.52
63813,175130.23
70634,193615.14
60566,166330.86
-18483,-47891.93
-73100,-195904.0
34945,96897.95
-57605,-153912.55
-30963,-81712.73
-49153,-131007.63
-7163,-17214.73
23337,65440.27
-52130,-139075.3
43740,120732.4
75049,205579.79
1124,5243.04
-89101,-239266.71
5496,17091.16
54370,149539.7
28786,80207.06
63037,173027.27
45042,124260.82
6492,19790.32
5363,16730.73
44016,121480.36
-3498,-7282.58
60195,165325.45
28893,80497.03
30164,83941.44
58922,161875.62
-87138,-233946.98
-93703,-251738.13
10431,30465.01
-19656,-51070.76
84522,231251.62
-44320,-117910.2
82708,226335.68
-93506,-251204.26
22488,63139.48
-40786,-108333.06
-55868,-149205.28
20034,56489.14
33939,94171.69
44469,122707.99
-3078,-6144.38
-69344,-185725.24
-42163,-112064.73
-55373,-147863.83
-87814,-235778.94
-92208,-247686.68
90526,247522.46
47380,130596.8
77066,211045.86
-93378,-250857.38
54743,150550.53
-89507,-240366.97
81167,222159.57
72035,197411.85
9932,29112.72
-34063,-90113.73
-83568,-224272.28
18237,51619.27
20500,57752.0
-40627,-107902.17
86468,236525.28
99998,273191.58
-2571,-4770.41
-72400,-194007.0
15443,44047.53
-6883,-16455.93
88971,243308.41
-43952,-116912.92
-78594,-210792.74
38702,107079.42
77655,212642.05
-57924,-154777.04
-58051,-155121.21
49885,137385.35
-11485,-28927.35
-13670,-34848.7
20758,58451.18
92051,251655.21
46566,128390.86
-17697,-45761.87
46556,128363.76
-72961,-195527.31
1518,6310.78
-37682,-99921.22
87479,239265.09
-2953,-5805.63
44096,121697.16
68142,186861.82
-60598,-162023.58
-96942,-260515.82
87560,239484.6
-46513,-123853.23
-29574,-77948.54
93169,254684.99
10727,31267.17
5565,17278.15
68479,187775.09
-53909,-143896.39
-73823,-197863.33
9864,28928.44
60408,165902.68
-76114,-204071.94
47843,131851.53
45341,125071.11
57794,158818.74
22245,62480.95
-50775,-135403.25
39861,110220.31
-25104,-65834.84
-63682,-170381.22
-67803,-181549.13
-55624,-148544.04
54543,150008.53
64591,177238.61
74226,203349.46
-92229,-247743.59
12419,35852.49
70269,192625.99
3499,11679.29
58666,161181.86
-53214,-142012.94
87066,238145.86
70192,192417.32
-11154,-28030.34
-44289,-117826.19
85220,233143.2
-73122,-195963.62
-3404,-7027.84
-95248,-255925.08
-36491,-96693.61
-96254,-258651.34
32517,90318.07
54616,150206.36
58444,160580.24
33038,91729.98
94661,258728.31
62329,171108.59
50741,139705.11
-95145,-255645.95
-26352,-69216.92
-61642,-164852.82
-38913,-103257.23
-55812,-149053.52
38156,105599.76
94541,258403.11
-42321,-112492.91
-25909,-68016.39
45572,125697.12
44400,122521.0
-77242,-207128.82
40015,110637.65
75308,206281.68
-53058,-141590.18
60515,166192.65
-64416,-172370.36
-48511,-129267.81
72547,198799.37
90861,248430.31
42994,118710.74
-89023,-239055.33
-25438,-66739.98
27800,77535.0
16382,46592.22
-52920,-141216.2
-28250,-74360.5
-41633,-110628.43
-28020,-73737.2
-66460,-177909.6
-91423,-245559.33
-82263,-220735.73
98485,269091.35
-36687,-97224.77
94091,257183.61
24085,67467.35
76771,210246.41
-44399,-118124.29
-3354,-6892.34
-43133,-114693.43
-24958,-65439.18
-8736,-21477.56
-95980,-257908.8
60384,165837.64
-65859,-176280.89
-19172,-49759.12
72320,198184.2
35422,98190.62
26171,73120.41
71642,196346.82
29667,82594.57
73225,200636.75
57536,158119.56
58357,160344.47
-22933,-59951.43
14863,42475.73
-7571,-18320.41
-82441,-221218.11
-8360,-20458.6
-82139,-220399.69
-16639,-42894.69
58324,160255.04
-80245,-215266.95
56666,155761.86
-68907,-184540.97
-19249,-49967.79
-36778,-97471.38
-40876,-108576.96
-71924,-192717.04
-52398,-139801.58
-95766,-257328.86
73518,201430.78
-55402,-147942.42
71958,197203.18
-80383,-215640.93
-62476,-167112.96
96894,264779.74
-60196,-160934.16
-21198,-55249.58
43629,120431.59
-80410,-215714.1
-762,131.98
-74049,-198475.79
54811,150734.81
-77904,-208922.84
49559,136501.89
-1805,-2694.55
-59469,-158963.99
-65021,-174009.91
-56627,-151262.17
-86500,-232218.0
83697,229015.87
40663,112393.73
-26357,-69230.47
20378,57421.38
40568,112136.28
90390,247153.9
-5295,-12152.45
47388,130618.48
-53187,-141939.77
-96725,-259927.75
57475,157954.25
96863,264695.73
38952,107756.92
-81054,-217459.34
55147,151645.37
-66092,-176912.32
4325,13917.75
27149,75770.79
-5984,-14019.64
-75017,-201099.07
7520,22576.2
-11356,-28577.76
-71788,-192348.48
-44696,-118929.16
-73807,-197819.97
34764,96407.44
84814,232042.94
-20973,-54639.83
-46062,-122631.02
40218,111187.78
24538,68694.98
-74717,-200286.07
-77678,-208310.38
82149,224820.79
-69241,-185446.11
93819,256446.49
65883,180739.93
-73222,-196234.62
64206,176195.26
19766,55762.86
-42259,-112324.89
-52881,-141110.51
14695,42020.45
94576,258497.96
-43499,-115685.29
-73692,-197508.32
68465,187737.15
-84047,-225570.37
-28706,-75596.26
44769,123520.99
58577,160940.67
-68734,-184072.14
9407,27689.97
-24105,-63127.55
-68820,-184305.2
-32875,-86894.25
-56858,-151888.18
-42907,-114080.97
-81934,-219844.14
-79552,-213388.92
-25426,-66707.46
-84725,-227407.75
-30289,-79886.19
18969,53602.99
-17151,-44282.21
68160,186910.6
-82486,-221340.06
61244,168168.24
86217,235845.07
13461,38676.31
95910,262113.1
-83083,-222957.93
-40201,-106747.71
56380,154986.8
39929,110404.59
-40317,-107062.07
-40313,-107051.23
-45963,-122362.73
-71449,-191429.79
-46817,-124677.07
-7341,-17697.11
-3973,-8569.83
-19603,-50927.13
13592,39031.32
-29712,-78322.52
61804,169685.84
-1009,-537.39
-22349,-58368.79
-4675,-10472.25
-34179,-90428.09
99475,271774.25
23715,66464.65
-92734,-249112.14
-6387,-15111.77
-53181,-141923.51
-77739,-208475.69
93212,254801.52
23645,66274.95
83902,229571.42
55375,152263.25
-54202,-144690.42
54546,150016.66
83729,229102.59
-99191,-266610.61
37665,104269.15
7871,23527.41
-44651,-118807.21
-88768,-238364.28
60087,165032.77
79892,218704.32
-62984,-168489.64
-49804,-132771.84
-69510,-186175.1
50416,138824.36
60971,167428.41
2485,8931.35
74828,204980.88
-80212,-215177.52
-43085,-114563.35
-92296,-247925.16
-83915,-225212.65
-38758,-102837.18
-57719,-154221.49
-39955,-106081.05
41025,113374.75
22228,62434.88
-55640,-148587.4
66249,181731.79
9342,27513.82
-87710,-235497.1
51891,142821.61
59180,162574.8
-96071,-258155.41
24403,68329.13
-38985,-103452.35
51002,140412.42
-20096,-52263.16
67864,186108.44
-2559,-4737.89
-48729,-129858.59
-27613,-72634.23
-63745,-170551.95
92506,252888.26
54956,151127.76
-96243,-258621.53
-41452,-110137.92
56226,154569.46
-26870,-70620.7
94519,258343.49
3783,12448.93
67326,184650.46
10250,29974.5
-91365,-245402.15
-7022,-16832.62
83784,229251.64
-59219,-158286.49
-79288,-212673.48
-15993,-41144.03
-81382,-218348.22
-74763,-200410.73
-70905,-189955.55
-98353,-264339.63
29307,81618.97
-73102,-195909.42
10733,31283.43
-9937,-24732.27
36975,102399.25
37372,103475.12
-43665,-116135.15
77281,211628.51
93659,256012.89
-20342,-52929.82
-94754,-254586.34
86662,237051.02
-41447,-110124.37
5349,16692.79
98146,268172.66
-18620,-48263.2
-85244,-228814.24
16213,46134.23
-12983,-32986.93
-77948,-209042.08
-62746,-167844.66
28444,79280.24
66813,183260.23
46608,128504.68
32872,91280.12
-42805,-113804.55
88176,241153.96
26876,75030.96
-78075,-209386.25
73311,200869.81
66532,182498.72
86924,237761.04
-21183,-55208.93
-9268,-22919.28
-30092,-79352.32
-93874,-252201.54
28529,79510.59
70189,192409.19
-77259,-207174.89
-13633,-34748.43
-95858,-257578.18
-25956,-68143.76
2534,9064.14
-32615,-86189.65
-36235,-95999.85
-31553,-83311.63
-15993,-41144.03
-55304,-147676.84
-65858,-176278.18
83121,227454.91
-45373,-120763.83
-30348,-80046.08
-3177,-6412.67
-79049,-212025.79
49845,137276.95
29096,81047.16
7268,21893.28
76472,209436.12
48623,133965.33
-96183,-258458.93
-309,1359.61
26454,73887.34
-84285,-226215.35
-58963,-157592.73
-14052,-35883.92
-67292,-180164.32
85314,233397.94
61445,168712.95
-73533,-197077.43
-34097,-90205.87
-76790,-205903.9
97719,267015.49
99024,270552.04
-17339,-44791.69
256,2890.76
42253,116702.63
-8833,-21740.43
92915,253996.65
87330,238861.3
-13559,-34547.89
5349,16692.79
-35675,-94482.25
-76539,-205223.69
-26895,-70688.45
-60279,-161159.09
80941,221547.11
-17672,-45694.12
80882,221387.22
74449,203953.79
95621,261329.91
64656,177414.76
54386,149583.06
93684,256080.64
853,4508.63
-49827,-132834.17
-89321,-239862.91
-66264,-177378.44
-51209,-136579.39
52926,145626.46
24567,68773.57
-71168,-190668.28
85795,234701.45
-63796,-170690.16
-77874,-208841.54
59481,163390.51
-9804,-24371.84
2301,8432.71
58015,159417.65
-68891,-184497.61
-76069,-203949.99
32676,90748.96
60996,167496.16
31443,87407.53
56210,154526.1
73035,200121.85
-6286,-14838.06
79114,216595.94
40168,111052.28
-62837,-168091.27
80708,220915.68
13763,39494.73
5554,17248.34
43497,120073.87
96992,265045.32
98202,268324.42
35195,97575.45
71027,194680.17
-93815,-252041.65
9437,27771.27
-72089,-193164.19
93961,256831.31
-30986,-81775.06
25486,71264.06
-64369,-172242.99
-93411,-250946.81
42590,117615.9
23896,66955.16
-86048,-230993.08
-67860,-181703.6
-54645,-145890.95
-74728,-200315.88
38744,107193.24
-9575,-23751.25
60886,167198.06
-91617,-246085.07
-8070,-19672.7
53375,146843.25
-45001,-119755.71
44548,122922.08
-79429,-213055.59
15819,45066.49
-70319,-188367.49
59730,164065.3
-90981,-244361.51
98466,269039.86
80232,219625.72
-19175,-49767.25
20386,57443.06
-86344,-231795.24
-65781,-176069.51
22256,62510.76
74434,203913.14
30287,84274.77
-80127,-214947.17
-76554,-205264.34
3071,10519.41
15029,42925.59
-97441,-261868.11
-73490,-196960.9
15101,43120.71
93502,255587.42
40665,112399.15
86447,236468.37
764,4267.44
25055,70096.05
38881,107564.51
-82145,-220415.95
37160,102900.6
46589,128453.19
71298,195414.58
62733,172203.43
73478,201322.38
85370,233549.7
-94615,-254209.65
-17349,-44818.79
-61475,-164400.25
40971,113228.41
-73465,-196893.15
40004,110607.84
-8634,-21201.14
93585,255812.35
17766,50342.86
62925,172723.75
-81118,-217632.78
-40636,-107926.56
8061,24042.31
96314,263207.94
-44678,-118880.38
44347,122377.37
52857,145439.47
75300,206260.0
-55465,-148113.15
69982,191848.22
4183,13532.93
6772,20549.12
43967,121347.57
57513,158057.23
-57837,-154541.27
78266,214297.86
7568,22706.28
5361,16725.31
32157,89342.47
-15234,-39087.14
67404,184861.84
-80480,-215903.8
30212,84071.52
-26511,-69647.81
-14681,-37588.51
42209,116583.39
-89347,-239933.37
14107,40426.97
94091,257183.61
74930,205257.3
-14036,-35840.56
-3524,-7353.04
-97477,-261965.67
-75435,-202231.85
80217,219585.07
56102,154233.42
28375,79093.25
-60892,-162820.32
51233,141038.43
-27245,-71636.95
81491,223037.61
-41551,-110406.21
-33848,-89531.08
35186,97551.06
-85156,-228575.76
37603,104101.13
92086,251750.06
21170,59567.7
-22824,-59656.04
97168,265522.28
-47959,-127771.89
11277,32757.67
-51531,-137452.01
13570,38971.7
-50402,-134392.42
-90955,-244291.05
-18140,-46962.4
-46067,-122644.57
-31851,-84119.21
92808,253706.68
41848,115605.08
73033,200116.43
-44017,-117089.07
84480,231137.8
24068,67421.28
93005,254240.55
11210,32576.1
30735,85488.85
-61035,-163207.85
47558,131079.18
-37196,-98604.16
90278,246850.38
34266,95057.86
-47209,-125739.39
-88055,-236432.05
-80948,-217172.08
5180,16234.8
73923,202528.33
81478,223002.38
31472,87486.12
-26934,-70794.14
-95549,-256740.79
45581,125721.51
92839,253790.69
86728,237229.88
-89346,-239930.66
-42026,-111693.46
-15514,-39845.94
19253,54372.63
-20889,-54412.19
-45602,-121384.42
34387,95385.77
-2691,-5095.61
-15854,-40767.34
-34396,-91016.16
-78724,-211145.04
68029,186555.59
86570,236801.7
56827,156198.17
10780,31410.8
-8262,-20193.02
37650,104228.5
-69100,-185064.0
61364,168493.44
82396,225490.16
-20141,-52385.11
10481,30600.51
66702,182959.42
-8631,-21193.01
72382,198352.22
70894,194319.74
40439,111786.69
41837,115575.27
-72202,-193470.42
-58439,-156172.69
-54437,-145327.27
70717,193840.07
73892,202444.32
2153,8031.63
64247,176306.37
-94083,-252767.93
-26546,-69742.66
93286,255002.06
92586,253105.06
-35867,-95002.57
64582,177214.22
-76209,-204329.39
-79071,-212085.41
64841,177916.11
83950,229701.5
-76290,-204548.9
-43526,-115758.46
58002,159382.42
78738,215576.98
63180,173414.8
-95036,-255350.56
-56417,-150693.07
87288,238747.48
80464,220254.44
75177,205926.67
40476,111886.96
-80937,-217142.27
23622,66212.62
61469,168777.99
92092,251766.32
17248,48939.08
-92274,-247865.54
-46147,-122861.37
85856,234866.76
-7840,-19049.4
-31917,-84298.07
96062,262525.02
3169,10784.99
44789,123575.19
50160,138130.6
-36211,-95934.81
-78787,-211315.77
88599,242300.29
-33204,-87785.84
66263,181769.73
-77092,-206722.32
22693,63695.03
44974,124076.54
-33652,-88999.92
69744,191203.24
-29325,-77273.75
-68006,-182099.26
-85030,-228234.3
-85147,-228551.37
-51787,-138145.77
57756,158715.76
-54047,-144270.37
-18346,-47520.66
-26067,-68444.57
-24117,-63160.07
-79268,-212619.28
63378,173951.38
1002,4912.42
-69007,-184811.97
46283,127623.93
-33027,-87306.17
33576,93187.96
18282,51741.22
99153,270901.63
-78664,-210982.44
77710,212791.1
-6392,-15125.32
-41616,-110582.36
87845,240256.95
-7016,-16816.36
80599,220620.29
16868,47909.28
90230,246720.3
-37352,-99026.92
-97082,-260895.22
-7179,-17258.09
-86934,-233394.14
28389,79131.19
-81069,-217499.99
-26123,-68596.33
31173,86675.83
61007,167525.97
-98000,-263383.0
-96351,-258914.21
-81565,-218844.15
39442,109084.82
85283,233313.93
-33814,-89438.94
21713,61039.23
95393,260712.03
21067,59288.57
24810,69432.1
-77909,-208936.39
79154,216704.34
-24889,-65252.19
-93800,-252001.0
51901,142848.71
-41548,-110398.08
-67547,-180855.37
-8337,-20396.27
49399,136068.29
71927,197119.17
-55225,-147462.75
-73063,-195803.73
47266,130287.86
43198,119263.58
82471,225693.41
63439,174116.69
-71512,-191600.52
-7816,-18984.36
-37816,-100284.36
62601,171845.71
-4405,-9740.55
-32316,-85379.36
-18468,-47851.28
13556,38933.76
38277,105927.67
-61006,-163129.26
-25755,-67599.05
30708,85415.68
12131,35072.01
-43124,-114669.04
74579,204306.09
8415,25001.65
49666,136791.86
73635,201747.85
5875,18118.25
-36916,-97845.36
-78764,-211253.44
70779,194008.09
38039,105282.69
-33939,-89777.69
-29401,-77479.71
-49769,-132676.99
98592,269381.32
60530,166233.3
-56643,-151305.53
-87366,-234564.86
-45090,-119996.9
1792,7053.32
1184,5405.64
17323,49142.33
-19767,-51371.57
-59098,-157958.58
12135,35082.85
-1819,-2732.49
90201,246641.71
-76011,-203792.81
13524,38847.04
8331,24774.01
79939,218831.69
-32291,-85311.61
25635,71667.85
48650,134038.5
69351,190138.21
-32884,-86918.64
-54713,-146075.23
-12251,-31003.21
13293,38221.03
-98572,-264933.12
18050,51112.5
30396,84570.16
6020,18511.2
98462,269029.02
-85125,-228491.75
-23736,-62127.56
-36215,-95945.65
-95390,-256309.9
-63475,-169820.25
55030,151328.3
28916,80559.36
-10514,-26295.94
-41319,-109777.49
67553,185265.63
40015,110637.65
45047,124274.37
18492,52310.32
-47396,-126246.16
15219,43440.49
55687,153108.77
-91803,-246589.13
74044,202856.24
-27368,-71970.28
53787,147959.77
-53372,-142441.12
97099,265335.29
-83081,-222952.51
20368,57394.28
15023,42909.33
-23922,-62631.62
72568,198856.28
-17381,-44905.51
-79977,-214540.67
84753,231877.63
-45621,-121435.91
-80393,-215668.03
38179,105662.09
35628,98748.88
84021,229893.91
-74093,-198595.03
77047,210994.37
-16465,-42423.15
78245,214240.95
-25716,-67493.36
93153,254641.63
37528,103897.88
71009,194631.39
40938,113138.98
15081,43066.51
44316,122293.36
40516,111995.36
-43833,-116590.43
-36481,-96666.51
-76944,-206321.24
-54151,-144552.21
47511,130951.81
-57701,-154172.71
82212,224991.52
17569,49808.99
34114,94645.94
96017,262403.07
25255,70638.05
-57144,-152663.24
-91335,-245320.85
40308,111431.68
55415,152371.65
-91813,-246616.23
19254,54375.34
69136,189555.56
-92654,-248895.34
-76158,-204191.18
97139,265443.69
-95007,-255271.97
79776,218389.96
53349,146772.79
-75821,-203277.91
80231,219623.01
80821,221221.91
-38814,-102988.94
-96072,-258158.12
56259,154658.89
-55273,-147592.83
-473,915.17
52883,145509.93
13660,39215.6
33179,92112.09
-29696,-78279.16
-20153,-52417.63
21105,59391.55
94649,258695.79
-61831,-165365.01
57854,158981.34
95990,262329.9
-78756,-211231.76
19126,54028.46
-27074,-71173.54
-91864,-246754.44
72206,197875.26
51670,142222.7
10534,30744.14
18935,53510.85
-79672,-213714.12
88030,240758.3
61644,169252.24
11006,32023.26
34642,96076.82
-95246,-255919.66
24365,68226.15
43633,120442.43
37441,103662.11
27370,76369.7
-41419,-110048.49
-94374,-253556.54
-33515,-88628.65
-28246,-74349.66
49932,137512.72
-27192,-71493.32
-79611,-213548.81
-14380,-36772.8
-2440,-4415.4
-57416,-153400.36
-66786,-178793.06
-50709,-135224.39
-18098,-46848.58
-47084,-125400.64
-68309,-182920.39
-8983,-22146.93
-14520,-37152.2
95435,260825.85
-12394,-31390.74
-22015,-57463.65
94584,258519.64
78450,214796.5
28421,79217.91
-75621,-202735.91
7527,22595.17
-92697,-249011.87
85240,233197.4
16516,46955.36
22387,62865.77
10113,29603.23
-57488,-153595.48
92003,251525.13
-50975,-135945.25
-54692,-146018.32
37705,104377.55
-29703,-78298.13
64422,176780.62
-964,-415.44
-55929,-149370.59
42863,118355.73
-72841,-195202.11
60681,166642.51
98480,269077.8
-16965,-43778.15
40714,112531.94
-26726,-70230.46
72770,199403.7
23978,67177.38
-40165,-106650.15
27384,76407.64
31062,86375.02
61810,169702.1
-9800,-24361.0
82335,225324.85
-87858,-235898.18
-38303,-101604.13
-67903,-181820.13
36679,101597.09
13232,38055.72
-35777,-94758.67
17835,50529.85
66120,181382.2
-76054,-203909.34
-43982,-116994.22
33461,92876.31
35274,97789.54
-14461,-36992.31
61592,169111.32
-70829,-189749.59
61518,168910.78
-85613,-229814.23
90168,246552.28
75301,206262.71
-95303,-256074.13
1142,5291.82
86381,236289.51
39440,109079.4
24987,69911.77
78988,216254.48
-4757,-10694.47
16073,45754.83
-4481,-9946.51
-70279,-188259.09
65996,181046.16
88971,243308.41
9454,27817.34
97600,266693.0
-41858,-111238.18
-45683,-121603.93
-27879,-73355.09
15396,43920.16
-49727,-132563.17
16755,47603.05
2805,9798.55
46742,128867.82
-3903,-8380.13
-97370,-261675.7
-59141,-158075.11
1979,7560.09
79834,218547.14
-21061,-54878.31
-76597,-205380.87
-57851,-154579.21
57109,156962.39
93523,255644.33
-81599,-218936.29
-8375,-20499.25
-72652,-194689.92
-17359,-44845.89
25220,70543.2
63975,175569.25
63891,175341.61
72691,199189.61
14513,41527.23
79835,218549.85
-27965,-73588.15
-77615,-208139.65
98845,270066.95
72376,198335.96
-62861,-168156.31
-84120,-225768.2
-40303,-107024.13
15444,44050.24
38802,107350.42
-1876,-2886.96
51993,143098.03
46079,127071.09
-73826,-197871.46
4648,14793.08
77419,212002.49
83942,229679.82
39087,108122.77
63158,173355.18
52930,145637.3
-87536,-235025.56
-53399,-142514.29
73841,202306.11
90547,247579.37
5600,17373.0
5869,18101.99
20058,56554.18
-55799,-149018.29
30806,85681.26
73296,200829.16
19544,55161.24
91744,250823.24
-87177,-234052.67
-19305,-50119.55
40142,110981.82
-47244,-125834.24
-69479,-186091.09
95149,260050.79
17434,49443.14
4540,14500.4
51198,140943.58
92660,253305.6
-73357,-196600.47
-56040,-149671.4
96247,263026.37
3520,11736.2
-21822,-56940.62
-46912,-124934.52
-93012,-249865.52
-40880,-108587.8
21291,59895.61
18165,51424.15
97236,265706.56
88767,242755.57
-40762,-108268.02
31460,87453.6
-72090,-193166.9
-32991,-87208.61
-49652,-132359.92
24706,69150.26
-43990,-117015.9
17996,50966.16
61132,167864.72
-73579,-197202.09
-86738,-232862.98
96151,262766.21
52954,145702.34
-79657,-213673.47
93395,255297.45
25006,69963.26
43329,119618.59
29088,81025.48
-60957,-162996.47
-55874,-149221.54
-23580,-61704.8
69648,190943.08
91394,249874.74
-88364,-237269.44
73973,202663.83
-22469,-58693.99
-92557,-248632.47
-94077,-252751.67
-73116,-195947.36
-86525,-232285.75
-88756,-238331.76
-23885,-62531.35
79097,216549.87
88319,241541.49
-70820,-189725.2
-36007,-95381.97
-97776,-262775.96
-35489,-93978.19
-97910,-263139.1
10419,30432.49
94047,257064.37
-32030,-84604.3
-91276,-245160.96
996,4896.16
46406,127957.26
3170,10787.7
-92991,-249808.61
15028,42922.88
-2387,-4271.77
55465,152507.15
71812,196807.52
-68974,-184722.54
90519,247503.49
25467,71212.57
3790,12467.9
65889,180756.19
65274,179089.54
47466,130829.86
27387,76415.77
5511,17131.81
-68429,-183245.59
-44252,-117725.92
5845,18036.95
-47569,-126714.99
53174,146298.54
-31253,-82498.63
66262,181767.02
-56450,-150782.5
30605,85136.55
-80397,-215678.87
-78721,-211136.91
-89880,-241377.8
24367,68231.57
36314,100607.94
-53783,-143554.93
11796,34164.16
99725,272451.75
-37693,-99951.03
-7483,-18081.93
35785,99174.35
37531,103906.01
-9890,-24604.9
-30734,-81092.14
-87611,-235228.81
66840,183333.4
70667,193704.57
-18255,-47274.05
-67223,-179977.33
5744,17763.24
85413,233666.23
21211,59678.81
-6095,-14320.45
53340,146748.4
-43665,-116135.15
23346,65464.66
45361,125125.31
87348,238910.08
39321,108756.91
66567,182593.57
91388,249858.48
58885,161775.35
34523,95754.33
-16309,-42000.39
-64301,-172058.71
-45944,-122311.24
-44439,-118232.69
86824,237490.04
-66890,-179074.9
48762,134342.02
94204,257489.84
5291,16535.61
24881,69624.51
-11172,-28079.12
27734,77356.14
10227,29912.17
-9198,-22729.58
-57222,-152874.62
-74258,-199042.18
78571,215124.41
-25580,-67124.8
42449,117233.79
-53860,-143763.6
94207,257497.97
85655,234322.05
81251,222387.21
61072,167702.12
-24679,-64683.09
73249,200701.79
-33711,-89159.81
76645,209904.95
47963,132176.73
-85720,-230104.2
25606,71589.26
90394,247164.74
53060,145989.6
-92867,-249472.57
73441,201222.11
-60877,-162779.67
-52585,-140308.35
80734,220986.14
-87313,-234421.23
-80892,-217020.32
-49146,-130988.66
-17563,-45398.73
31969,88832.99
45605,125786.55
78991,216262.61
94702,258839.42
-54607,-145787.97
96000,262357.0
79656,218064.76
-77080,-206689.8
-84816,-227654.36
61886,169908.06
31094,86461.74
